generation,best_fitness,mean_fitness,neuron_count,synapse_count
1472,-0.567888,0,14,35
1473,-0.567888,0,14,35
1474,-0.567888,0,14,35
1475,-0.567888,0,14,35
1476,-0.567888,0,14,35
1477,-0.567822,0,14,35
1478,-0.567809,0,14,35
1479,-0.567774,0,14,35
1480,-0.567762,0,14,35
1481,-0.567762,0,14,35
1482,-0.56776,0,14,35
1483,-0.567757,0,14,35
1484,-0.567752,0,14,35
1485,-0.567746,0,14,35
1486,-0.567741,0,14,35
1487,-0.567741,0,14,35
1488,-0.567741,0,14,35
1489,-0.567741,0,14,35
1490,-0.567741,0,13,33
1491,-0.567733,0,13,33
1492,-0.567723,0,13,33
1493,-0.567696,0,13,33
1494,-0.567623,0,13,33
1495,-0.567519,0,13,33
1496,-0.567454,0,13,33
1497,-0.567442,0,13,33
1498,-0.56744,0,13,33
1499,-0.56744,0,13,33
1500,-0.56744,0,13,33
1501,-0.56744,0,13,33
1502,-0.56744,0,13,33
1503,-0.56744,0,13,33
1504,-0.56744,0,13,33
1505,-0.567407,0,13,33
1506,-0.567407,0,13,33
1507,-0.567358,0,13,33
1508,-0.567349,0,13,33
1509,-0.567349,0,13,33
1510,-0.567338,0,13,33
1511,-0.567239,0,13,33
1512,-0.567136,0,13,33
1513,-0.567136,0,13,33
1514,-0.567136,0,13,33
1515,-0.567136,0,14,35
1516,-0.567136,0,14,35
1517,-0.567136,0,14,35
1518,-0.567086,0,14,35
1519,-0.567017,0,14,35
1520,-0.566953,0,14,35
1521,-0.56693,0,14,35
1522,-0.56693,0,14,35
1523,-0.56693,0,14,35
1524,-0.56693,0,14,35
1525,-0.56693,0,14,35
1526,-0.56693,0,14,35
1527,-0.56693,0,14,35
1528,-0.56693,0,14,35
1529,-0.56693,0,14,35
1530,-0.56693,0,14,35
1531,-0.56693,0,14,35
1532,-0.56693,0,14,35
1533,-0.56693,0,14,35
1534,-0.56693,0,14,35
1535,-0.56693,0,14,35
1536,-0.56693,0,14,35
1537,-0.56693,0,14,35
1538,-0.56693,0,14,35
1539,-0.56693,0,14,35
1540,-0.56693,0,14,35
1541,-0.56693,0,14,35
1542,-0.566919,0,14,35
1543,-0.566912,0,14,35
1544,-0.566912,0,14,35
1545,-0.566912,0,14,35
1546,-0.566912,0,14,35
1547,-0.566912,0,14,35
1548,-0.566912,0,14,35
1549,-0.566912,0,14,35
1550,-0.566912,0,14,35
1551,-0.566912,0,14,35
1552,-0.566912,0,14,35
1553,-0.566912,0,14,35
1554,-0.566912,0,14,35
1555,-0.566912,0,14,35
1556,-0.566912,0,14,35
1557,-0.566912,0,14,35
1558,-0.566912,0,14,35
1559,-0.566912,0,14,35
1560,-0.566912,0,14,35
1561,-0.566912,0,14,35
1562,-0.566912,0,14,35
1563,-0.566912,0,14,35
1564,-0.566912,0,14,35
1565,-0.566912,0,14,35
1566,-0.566912,0,14,35
1567,-0.566912,0,14,35
1568,-0.566912,0,14,35
1569,-0.566912,0,14,35
1570,-0.566912,0,14,35
1571,-0.566912,0,14,35
1572,-0.566912,0,14,35
1573,-0.566912,0,14,35
1574,-0.566912,0,14,35
1575,-0.566912,0,14,35
1576,-0.566912,0,14,35
1577,-0.566912,0,14,35
1578,-0.566912,0,14,35
1579,-0.566912,0,14,35
1580,-0.566912,0,14,35
1581,-0.566912,0,14,35
1582,-0.566912,0,14,35
1583,-0.566912,0,14,35
1584,-0.566912,0,14,35
1585,-0.566912,0,14,35
1586,-0.566912,0,14,35
1587,-0.566912,0,14,35
1588,-0.566912,0,14,35
1589,-0.566912,0,14,35
1590,-0.566912,0,14,35
1591,-0.566912,0,14,35
1592,-0.566912,0,14,35
1593,-0.566912,0,14,35
1594,-0.56691,0,14,35
1595,-0.56691,0,14,35
1596,-0.56691,0,14,35
1597,-0.56691,0,14,35
1598,-0.56691,0,14,35
1599,-0.56691,0,14,35
1600,-0.56691,0,14,35
1601,-0.56691,0,14,35
