generation,best_fitness,mean_fitness,neuron_count,synapse_count
2604,0.996723,0,13,37
2605,0.996724,0,14,39
2606,0.996724,0,14,39
2607,0.996724,0,14,39
2608,0.996724,0,14,39
2609,0.996724,0,14,39
2610,0.996724,0,14,39
2611,0.996724,0,14,39
2612,0.996724,0,14,39
2613,0.996725,0,14,39
2614,0.996725,0,14,39
2615,0.996725,0,14,39
2616,0.996725,0,14,39
2617,0.996725,0,14,39
2618,0.996725,0,14,39
2619,0.996725,0,14,39
2620,0.996725,0,14,39
2621,0.996726,0,14,39
2622,0.996726,0,14,39
2623,0.996726,0,14,39
2624,0.996726,0,14,39
2625,0.996726,0,14,39
2626,0.996726,0,14,39
2627,0.996726,0,14,39
2628,0.996727,0,14,39
2629,0.996727,0,14,39
2630,0.996727,0,14,39
2631,0.996727,0,14,39
2632,0.996727,0,14,39
2633,0.996727,0,14,40
2634,0.996727,0,14,40
2635,0.996727,0,14,40
2636,0.996727,0,14,40
2637,0.996727,0,14,40
2638,0.996727,0,14,40
2639,0.996728,0,14,40
2640,0.99673,0,14,40
2641,0.99673,0,14,40
2642,0.99673,0,14,40
2643,0.99673,0,14,40
2644,0.99673,0,14,40
2645,0.99673,0,14,40
2646,0.99673,0,14,40
2647,0.99673,0,14,40
2648,0.99673,0,14,40
2649,0.996731,0,14,40
2650,0.996731,0,14,40
2651,0.996731,0,14,40
2652,0.996731,0,14,40
2653,0.996731,0,14,40
2654,0.996732,0,14,40
2655,0.996733,0,14,40
2656,0.996736,0,14,40
2657,0.996738,0,14,40
2658,0.996738,0,14,40
2659,0.996738,0,14,40
2660,0.996738,0,14,40
2661,0.996738,0,14,41
2662,0.996738,0,14,41
2663,0.996738,0,14,41
2664,0.996738,0,14,41
2665,0.996738,0,14,41
2666,0.996738,0,14,41
2667,0.996738,0,14,41
2668,0.996738,0,14,41
2669,0.996738,0,14,41
2670,0.996738,0,14,41
2671,0.996738,0,14,41
2672,0.996738,0,14,41
2673,0.996738,0,14,41
2674,0.996738,0,14,41
2675,0.996738,0,14,41
2676,0.996738,0,14,41
2677,0.996738,0,14,41
2678,0.996738,0,14,41
2679,0.996738,0,14,41
2680,0.996738,0,14,41
2681,0.996742,0,14,41
2682,0.996742,0,14,41
2683,0.996742,0,14,41
2684,0.996742,0,14,41
2685,0.996742,0,14,41
2686,0.996742,0,14,41
2687,0.996742,0,14,41
2688,0.996743,0,14,41
2689,0.996743,0,14,41
2690,0.996743,0,14,41
2691,0.996743,0,14,41
2692,0.996743,0,14,41
2693,0.996743,0,14,41
2694,0.996743,0,14,41
2695,0.996743,0,14,41
2696,0.996743,0,14,41
2697,0.996744,0,14,41
2698,0.996744,0,14,41
2699,0.996744,0,14,41
2700,0.996744,0,14,41
2701,0.996744,0,14,41
2702,0.996744,0,14,41
2703,0.996744,0,14,41
2704,0.996744,0,14,41
2705,0.996744,0,14,41
2706,0.996744,0,14,41
2707,0.996744,0,14,41
2708,0.996744,0,14,41
2709,0.996744,0,14,41
2710,0.996744,0,14,41
2711,0.996744,0,14,41
2712,0.996744,0,14,41
2713,0.996744,0,14,41
2714,0.996744,0,14,41
2715,0.996744,0,14,41
2716,0.996744,0,14,41
2717,0.996745,0,14,41
2718,0.996745,0,14,41
2719,0.996746,0,14,41
2720,0.996746,0,14,41
2721,0.996747,0,14,41
2722,0.996748,0,14,41
2723,0.996749,0,14,41
2724,0.99675,0,14,41
2725,0.996751,0,14,41
2726,0.996751,0,14,41
2727,0.996752,0,14,41
