generation,best_fitness,mean_fitness,neuron_count,synapse_count
172,0.506055,0,207,1967
173,0.50606,0,207,1967
174,0.5061,0,207,1967
175,0.5061,0,207,1967
176,0.506118,0,207,1967
177,0.506118,0,207,1966
178,0.506118,0,207,1966
179,0.506118,0,207,1966
180,0.506123,0,207,1966
181,0.506127,0,207,1966
182,0.506134,0,207,1966
183,0.506134,0,207,1966
184,0.506134,0,207,1966
185,0.506134,0,207,1966
186,0.506134,0,207,1966
187,0.506134,0,207,1967
188,0.506134,0,207,1967
189,0.506134,0,207,1967
190,0.506134,0,207,1967
191,0.506134,0,207,1967
192,0.506134,0,207,1967
193,0.506135,0,207,1967
194,0.506136,0,207,1967
195,0.506137,0,207,1967
196,0.50614,0,207,1967
197,0.506143,0,207,1967
198,0.506151,0,207,1967
199,0.506151,0,207,1968
200,0.506177,0,207,1968
201,0.506197,0,207,1968
202,0.506214,0,208,1970
